id,X,Y,Z,Esrio,NUMPOINTS
5260,327996,1856433,531,0,0
5261,327996,1856423,531,0,0
5262,327996,1856413,531,0,0
5269,328006,1857153,440,0,0
5270,328006,1857143,442,10,0
5271,328006,1857133,442,11,0
5272,328006,1857123,444,0,0
5273,328006,1857113,445,0,0
5274,328006,1857103,445,0,0
5275,328006,1857093,447,0,0
5276,328006,1857083,448,0,0
5277,328006,1857073,448,0,0
5278,328006,1857063,448,0,0
5279,328006,1857053,449,0,0
5280,328006,1857043,449,0,0
5281,328006,1857033,449,0,0
5282,328006,1857023,449,0,0
5283,328006,1857013,449,0,0
5284,328006,1857003,448,0,0
5285,328006,1856993,448,0,0
5286,328006,1856983,448,10,0
5287,328006,1856973,448,10,0
5303,328006,1856813,482,0,0
5304,328006,1856803,482,12,0
5305,328006,1856793,483,0,0
5306,328006,1856783,484,0,0
5307,328006,1856773,484,0,0
5308,328006,1856763,486,0,0
5309,328006,1856753,487,0,0
5310,328006,1856743,487,0,0
5311,328006,1856733,489,0,0
5312,328006,1856723,490,0,0
5313,328006,1856713,490,0,0
5314,328006,1856703,491,1,0
5315,328006,1856693,493,10,0
5316,328006,1856683,493,10,0
5317,328006,1856673,495,10,0
5318,328006,1856663,497,10,0
5319,328006,1856653,497,10,0
5320,328006,1856643,499,11,0
5321,328006,1856633,502,10,0
5322,328006,1856623,502,10,0
5323,328006,1856613,506,10,0
5324,328006,1856603,511,10,0
5325,328006,1856593,511,10,0
5326,328006,1856583,516,10,0
5327,328006,1856573,519,10,0
5328,328006,1856563,519,1,0
5329,328006,1856553,522,0,0
5330,328006,1856543,524,0,0
5331,328006,1856533,524,0,0
5332,328006,1856523,525,0,0
5333,328006,1856513,525,0,0
5334,328006,1856503,525,0,0
5335,328006,1856493,526,0,0
5336,328006,1856483,527,0,0
5337,328006,1856473,527,0,0
5338,328006,1856463,529,0,0
5339,328006,1856453,531,0,0
5340,328006,1856443,531,0,0
5341,328006,1856433,535,0,0
5342,328006,1856423,535,0,0
5343,328006,1856413,535,0,0
5349,328016,1857163,438,0,0
5350,328016,1857153,440,12,0
5351,328016,1857143,442,2,0
5352,328016,1857133,442,0,0
5353,328016,1857123,444,0,0
5354,328016,1857113,445,0,0
5355,328016,1857103,445,0,0
5356,328016,1857093,447,0,0
5357,328016,1857083,448,0,0
5358,328016,1857073,448,0,0
5359,328016,1857063,448,0,0
5360,328016,1857053,449,0,0
5361,328016,1857043,449,0,0
5362,328016,1857033,449,0,0
5363,328016,1857023,449,0,0
5364,328016,1857013,449,0,0
5365,328016,1857003,448,7,0
5366,328016,1856993,448,12,0
5367,328016,1856983,448,1,0
5385,328016,1856803,482,10,0
5386,328016,1856793,483,0,0
5387,328016,1856783,484,0,0
5388,328016,1856773,484,0,0
5389,328016,1856763,486,0,0
5390,328016,1856753,487,0,0
5391,328016,1856743,487,0,0
5392,328016,1856733,489,0,0
5393,328016,1856723,490,0,0
5394,328016,1856713,490,10,0
5395,328016,1856703,491,11,0
5396,328016,1856693,493,0,0
5408,328016,1856573,519,0,0
5409,328016,1856563,519,10,0
5410,328016,1856553,522,12,0
5411,328016,1856543,524,0,0
5412,328016,1856533,524,0,0
5413,328016,1856523,525,0,0
5414,328016,1856513,525,0,0
5415,328016,1856503,525,0,0
5416,328016,1856493,526,0,0
5417,328016,1856483,527,0,0
5418,328016,1856473,527,0,0
5419,328016,1856463,529,0,0
5420,328016,1856453,531,0,0
5421,328016,1856443,531,0,0
5422,328016,1856433,535,0,0
5423,328016,1856423,535,0,0
5424,328016,1856413,535,0,0
5425,328016,1856403,540,0,0
5430,328026,1857163,437,0,0
5431,328026,1857153,438,10,0
5432,328026,1857143,440,0,0
5433,328026,1857133,440,0,0
5434,328026,1857123,442,0,0
5435,328026,1857113,443,0,0
5436,328026,1857103,443,0,0
5437,328026,1857093,445,0,0
5438,328026,1857083,446,0,0
5439,328026,1857073,446,0,0
5440,328026,1857063,447,0,0
5441,328026,1857053,447,0,0
5442,328026,1857043,447,0,0
5443,328026,1857033,448,0,0
5444,328026,1857023,447,6,0
5445,328026,1857013,447,11,0
5446,328026,1857003,447,5,0
5466,328026,1856803,480,10,0
5467,328026,1856793,482,2,0
5468,328026,1856783,484,0,0
5469,328026,1856773,484,0,0
5470,328026,1856763,487,0,0
5471,328026,1856753,489,0,0
5472,328026,1856743,489,0,0
5473,328026,1856733,490,9,0
5474,328026,1856723,491,11,0
5475,328026,1856713,491,1,0
5491,328026,1856553,522,0,0
5492,328026,1856543,525,12,0
5493,328026,1856533,525,9,0
5494,328026,1856523,526,0,0
5495,328026,1856513,528,0,0
5496,328026,1856503,528,0,0
5497,328026,1856493,529,0,0
5498,328026,1856483,531,0,0
5499,328026,1856473,531,0,0
5500,328026,1856463,532,0,0
5501,328026,1856453,535,0,0
5502,328026,1856443,535,0,0
5503,328026,1856433,539,0,0
5504,328026,1856423,539,0,0
5505,328026,1856413,539,0,0
5506,328026,1856403,542,0,0
5511,328036,1857163,438,7,0
5512,328036,1857153,439,3,0
5513,328036,1857143,440,0,0
5514,328036,1857133,440,0,0
5515,328036,1857123,441,0,0
5516,328036,1857113,442,0,0
5517,328036,1857103,442,0,0
5518,328036,1857093,443,0,0
5519,328036,1857083,445,0,0
5520,328036,1857073,445,0,0
5521,328036,1857063,445,0,0
5522,328036,1857053,446,0,0
5523,328036,1857043,446,0,0
5524,328036,1857033,446,10,0
5525,328036,1857023,446,5,0
5548,328036,1856793,481,12,0
5549,328036,1856783,485,3,0
5550,328036,1856773,485,0,0
5551,328036,1856763,488,0,0
5552,328036,1856753,491,11,0
5553,328036,1856743,491,11,0
5554,328036,1856733,492,3,0
5574,328036,1856533,526,2,0
5575,328036,1856523,528,10,0
5576,328036,1856513,530,11,0
5577,328036,1856503,530,10,0
5578,328036,1856493,532,5,0
5579,328036,1856483,534,0,0
5580,328036,1856473,534,0,0
5581,328036,1856463,535,0,0
5582,328036,1856453,538,0,0
5583,328036,1856443,538,0,0
5584,328036,1856433,538,0,0
5585,328036,1856423,540,0,0
5586,328036,1856413,540,2,0
5587,328036,1856403,544,10,0
5588,328036,1856393,548,1,0
5592,328046,1857163,438,11,0
5593,328046,1857153,439,0,0
5594,328046,1857143,440,0,0
5595,328046,1857133,440,0,0
5596,328046,1857123,441,0,0
5597,328046,1857113,442,0,0
5598,328046,1857103,442,0,0
5599,328046,1857093,443,0,0
5600,328046,1857083,445,0,0
5601,328046,1857073,445,0,0
5602,328046,1857063,445,0,0
5603,328046,1857053,446,0,0
5604,328046,1857043,446,5,0
5605,328046,1857033,446,7,0
5630,328046,1856783,485,8,0
5631,328046,1856773,485,10,0
5632,328046,1856763,488,10,0
5633,328046,1856753,491,0,0
5659,328046,1856493,532,5,0
5660,328046,1856483,534,10,0
5661,328046,1856473,534,11,0
5662,328046,1856463,535,10,0
5663,328046,1856453,538,10,0
5664,328046,1856443,538,10,0
5665,328046,1856433,538,10,0
5666,328046,1856423,540,11,0
5667,328046,1856413,540,9,0
5673,328056,1857163,438,10,0
5674,328056,1857153,439,0,0
5675,328056,1857143,441,0,0
5676,328056,1857133,441,0,0
5677,328056,1857123,442,0,0
5678,328056,1857113,443,0,0
5679,328056,1857103,443,0,0
5680,328056,1857093,443,0,0
5681,328056,1857083,443,0,0
5682,328056,1857073,443,0,0
5683,328056,1857063,447,0,0
5684,328056,1857053,445,0,0
5685,328056,1857043,445,11,0
5753,328066,1857173,438,8,0
5754,328066,1857163,438,4,0
5755,328066,1857153,439,0,0
5756,328066,1857143,442,0,0
5757,328066,1857133,442,0,0
5758,328066,1857123,444,0,0
5759,328066,1857113,445,0,0
5760,328066,1857103,445,0,0
5761,328066,1857093,446,1,0
5762,328066,1857083,450,11,0
5763,328066,1857073,450,10,0
5764,328066,1857063,450,8,0
5765,328066,1857053,449,6,0
5766,328066,1857043,449,5,0
5834,328076,1857173,438,10,0
5835,328076,1857163,438,2,0
5836,328076,1857153,439,0,0
5837,328076,1857143,442,0,0
5838,328076,1857133,442,0,0
5839,328076,1857123,444,0,0
5840,328076,1857113,445,3,0
5841,328076,1857103,445,12,0
5842,328076,1857093,446,9,0
5843,328076,1857083,450,0,0
5845,328076,1857063,450,2,0
5846,328076,1857053,449,8,0
5916,328086,1857163,439,12,0
5917,328086,1857153,440,10,0
5918,328086,1857143,443,10,0
5919,328086,1857133,443,10,0
5920,328086,1857123,446,10,0
5921,328086,1857113,448,8,0
